,Review_ID,Rating_Submit_Dt,Words
290,R291,2021-07-28T12:08:45.334Z,silk
290,R291,2021-07-28T12:08:45.334Z,press
290,R291,2021-07-28T12:08:45.334Z,actually
290,R291,2021-07-28T12:08:45.334Z,love
290,R291,2021-07-28T12:08:45.334Z,hair
290,R291,2021-07-28T12:08:45.334Z,curls
290,R291,2021-07-28T12:08:45.334Z,end
290,R291,2021-07-28T12:08:45.334Z,may
290,R291,2021-07-28T12:08:45.334Z,rotate
290,R291,2021-07-28T12:08:45.334Z,products
290,R291,2021-07-28T12:08:45.334Z,use
290,R291,2021-07-28T12:08:45.334Z,every
290,R291,2021-07-28T12:08:45.334Z,week
290,R291,2021-07-28T12:08:45.334Z,damage
290,R291,2021-07-28T12:08:45.334Z,control
290,R291,2021-07-28T12:08:45.334Z,hydrating
290,R291,2021-07-28T12:08:45.334Z,treatment
290,R291,2021-07-28T12:08:45.334Z,fear
290,R291,2021-07-28T12:08:45.334Z,losing
290,R291,2021-07-28T12:08:45.334Z,beautiful
290,R291,2021-07-28T12:08:45.334Z,curl
290,R291,2021-07-28T12:08:45.334Z,pattern
290,R291,2021-07-28T12:08:45.334Z,fantastic
290,R291,2021-07-28T12:08:45.334Z,product
290,R291,2021-07-28T12:08:45.334Z,much
290,R291,2021-07-28T12:08:45.334Z,worth
290,R291,2021-07-28T12:08:45.334Z,investment
290,R291,2021-07-28T12:08:45.334Z,hair
290,R291,2021-07-28T12:08:45.334Z,health
290,R291,2021-07-28T12:08:45.334Z,beauty
290,R291,2021-07-28T12:08:45.334Z,buy
290,R291,2021-07-28T12:08:45.334Z,enjoy
290,R291,2021-07-28T12:08:45.334Z,leave
290,R291,2021-07-28T12:08:45.334Z,enough
290,R291,2021-07-28T12:08:45.334Z,lol
291,R292,2021-07-28T12:08:45.334Z,ive
291,R292,2021-07-28T12:08:45.334Z,tried
291,R292,2021-07-28T12:08:45.334Z,mask
291,R292,2021-07-28T12:08:45.334Z,couple
291,R292,2021-07-28T12:08:45.334Z,times
291,R292,2021-07-28T12:08:45.334Z,looking
291,R292,2021-07-28T12:08:45.334Z,something
291,R292,2021-07-28T12:08:45.334Z,would
291,R292,2021-07-28T12:08:45.334Z,moisturize
291,R292,2021-07-28T12:08:45.334Z,hair
291,R292,2021-07-28T12:08:45.334Z,chemically
291,R292,2021-07-28T12:08:45.334Z,treated
291,R292,2021-07-28T12:08:45.334Z,dyed
291,R292,2021-07-28T12:08:45.334Z,blonde
291,R292,2021-07-28T12:08:45.334Z,whenever
291,R292,2021-07-28T12:08:45.334Z,use
291,R292,2021-07-28T12:08:45.334Z,totally
291,R292,2021-07-28T12:08:45.334Z,weighs
291,R292,2021-07-28T12:08:45.334Z,curls
291,R292,2021-07-28T12:08:45.334Z,waves
291,R292,2021-07-28T12:08:45.334Z,makes
291,R292,2021-07-28T12:08:45.334Z,hair
291,R292,2021-07-28T12:08:45.334Z,look
291,R292,2021-07-28T12:08:45.334Z,almost
291,R292,2021-07-28T12:08:45.334Z,stringy
291,R292,2021-07-28T12:08:45.334Z,ive
291,R292,2021-07-28T12:08:45.334Z,tried
291,R292,2021-07-28T12:08:45.334Z,using
291,R292,2021-07-28T12:08:45.334Z,quarter
291,R292,2021-07-28T12:08:45.334Z,sized
291,R292,2021-07-28T12:08:45.334Z,amount
291,R292,2021-07-28T12:08:45.334Z,still
291,R292,2021-07-28T12:08:45.334Z,leaves
291,R292,2021-07-28T12:08:45.334Z,hair
291,R292,2021-07-28T12:08:45.334Z,looking
291,R292,2021-07-28T12:08:45.334Z,weighed
291,R292,2021-07-28T12:08:45.334Z,bought
291,R292,2021-07-28T12:08:45.334Z,full
291,R292,2021-07-28T12:08:45.334Z,size
291,R292,2021-07-28T12:08:45.334Z,rave
291,R292,2021-07-28T12:08:45.334Z,reviews
291,R292,2021-07-28T12:08:45.334Z,wanted
291,R292,2021-07-28T12:08:45.334Z,hair
291,R292,2021-07-28T12:08:45.334Z,mask
291,R292,2021-07-28T12:08:45.334Z,didnt
291,R292,2021-07-28T12:08:45.334Z,contain
291,R292,2021-07-28T12:08:45.334Z,silicone
291,R292,2021-07-28T12:08:45.334Z,im
291,R292,2021-07-28T12:08:45.334Z,really
291,R292,2021-07-28T12:08:45.334Z,disappointed
291,R292,2021-07-28T12:08:45.334Z,wish
291,R292,2021-07-28T12:08:45.334Z,didnt
291,R292,2021-07-28T12:08:45.334Z,waste
291,R292,2021-07-28T12:08:45.334Z,money
292,R293,2021-07-28T12:08:45.334Z,think
292,R293,2021-07-28T12:08:45.334Z,nice
292,R293,2021-07-28T12:08:45.334Z,product
292,R293,2021-07-28T12:08:45.334Z,doesnt
292,R293,2021-07-28T12:08:45.334Z,strike
292,R293,2021-07-28T12:08:45.334Z,deep
292,R293,2021-07-28T12:08:45.334Z,conditioning
292,R293,2021-07-28T12:08:45.334Z,states
292,R293,2021-07-28T12:08:45.334Z,would
292,R293,2021-07-28T12:08:45.334Z,use
292,R293,2021-07-28T12:08:45.334Z,daily
292,R293,2021-07-28T12:08:45.334Z,conditioner
292,R293,2021-07-28T12:08:45.334Z,ive
292,R293,2021-07-28T12:08:45.334Z,definitely
292,R293,2021-07-28T12:08:45.334Z,tried
292,R293,2021-07-28T12:08:45.334Z,much
292,R293,2021-07-28T12:08:45.334Z,heavily
292,R293,2021-07-28T12:08:45.334Z,moisturizing
292,R293,2021-07-28T12:08:45.334Z,repairing
292,R293,2021-07-28T12:08:45.334Z,hair
292,R293,2021-07-28T12:08:45.334Z,masks
293,R294,2021-07-28T12:08:45.334Z,awesome
293,R294,2021-07-28T12:08:45.334Z,hair
293,R294,2021-07-28T12:08:45.334Z,mask
293,R294,2021-07-28T12:08:45.334Z,makes
293,R294,2021-07-28T12:08:45.334Z,thick
293,R294,2021-07-28T12:08:45.334Z,frizzy
293,R294,2021-07-28T12:08:45.334Z,hair
293,R294,2021-07-28T12:08:45.334Z,soft
293,R294,2021-07-28T12:08:45.334Z,smooth
293,R294,2021-07-28T12:08:45.334Z,silky
293,R294,2021-07-28T12:08:45.334Z,love
294,R295,2021-07-28T12:08:45.334Z,using
294,R295,2021-07-28T12:08:45.334Z,like
294,R295,2021-07-28T12:08:45.334Z,twice
294,R295,2021-07-28T12:08:45.334Z,week
294,R295,2021-07-28T12:08:45.334Z,since
294,R295,2021-07-28T12:08:45.334Z,hair
294,R295,2021-07-28T12:08:45.334Z,lightened
294,R295,2021-07-28T12:08:45.334Z,definitely
294,R295,2021-07-28T12:08:45.334Z,reviving
294,R295,2021-07-28T12:08:45.334Z,chemically
294,R295,2021-07-28T12:08:45.334Z,damaged
294,R295,2021-07-28T12:08:45.334Z,hair
295,R296,2021-07-28T12:08:45.334Z,received
295,R296,2021-07-28T12:08:45.334Z,first
295,R296,2021-07-28T12:08:45.334Z,briogeo
295,R296,2021-07-28T12:08:45.334Z,monthly
295,R296,2021-07-28T12:08:45.334Z,subscription
295,R296,2021-07-28T12:08:45.334Z,box
295,R296,2021-07-28T12:08:45.334Z,obsessed
295,R296,2021-07-28T12:08:45.334Z,ever
295,R296,2021-07-28T12:08:45.334Z,since
295,R296,2021-07-28T12:08:45.334Z,product
295,R296,2021-07-28T12:08:45.334Z,works
295,R296,2021-07-28T12:08:45.334Z,great
295,R296,2021-07-28T12:08:45.334Z,dont
295,R296,2021-07-28T12:08:45.334Z,use
295,R296,2021-07-28T12:08:45.334Z,often
295,R296,2021-07-28T12:08:45.334Z,even
295,R296,2021-07-28T12:08:45.334Z,trial
295,R296,2021-07-28T12:08:45.334Z,size
295,R296,2021-07-28T12:08:45.334Z,lasts
295,R296,2021-07-28T12:08:45.334Z,recommend
295,R296,2021-07-28T12:08:45.334Z,trying
296,R297,2021-07-28T12:08:45.334Z,great
296,R297,2021-07-28T12:08:45.334Z,mask
296,R297,2021-07-28T12:08:45.334Z,adds
296,R297,2021-07-28T12:08:45.334Z,ton
296,R297,2021-07-28T12:08:45.334Z,hydration
296,R297,2021-07-28T12:08:45.334Z,helps
296,R297,2021-07-28T12:08:45.334Z,hair
296,R297,2021-07-28T12:08:45.334Z,stay
296,R297,2021-07-28T12:08:45.334Z,soft
296,R297,2021-07-28T12:08:45.334Z,manageable
296,R297,2021-07-28T12:08:45.334Z,place
296,R297,2021-07-28T12:08:45.334Z,looking
296,R297,2021-07-28T12:08:45.334Z,new
296,R297,2021-07-28T12:08:45.334Z,mask
296,R297,2021-07-28T12:08:45.334Z,definitely
296,R297,2021-07-28T12:08:45.334Z,recommend
296,R297,2021-07-28T12:08:45.334Z,one
297,R298,2021-07-28T12:08:45.334Z,good
297,R298,2021-07-28T12:08:45.334Z,deep
297,R298,2021-07-28T12:08:45.334Z,conditioner
297,R298,2021-07-28T12:08:45.334Z,provides
297,R298,2021-07-28T12:08:45.334Z,moisture
297,R298,2021-07-28T12:08:45.334Z,thick
297,R298,2021-07-28T12:08:45.334Z,creamy
297,R298,2021-07-28T12:08:45.334Z,nice
297,R298,2021-07-28T12:08:45.334Z,detangling
297,R298,2021-07-28T12:08:45.334Z,curly
297,R298,2021-07-28T12:08:45.334Z,nice
297,R298,2021-07-28T12:08:45.334Z,soft
297,R298,2021-07-28T12:08:45.334Z,good
297,R298,2021-07-28T12:08:45.334Z,hair
297,R298,2021-07-28T12:08:45.334Z,mask
298,R299,2021-07-28T12:08:45.334Z,bought
298,R299,2021-07-28T12:08:45.334Z,test
298,R299,2021-07-28T12:08:45.334Z,size
298,R299,2021-07-28T12:08:45.334Z,hair
298,R299,2021-07-28T12:08:45.334Z,mask
298,R299,2021-07-28T12:08:45.334Z,initially
298,R299,2021-07-28T12:08:45.334Z,buy
298,R299,2021-07-28T12:08:45.334Z,full
298,R299,2021-07-28T12:08:45.334Z,size
298,R299,2021-07-28T12:08:45.334Z,im
298,R299,2021-07-28T12:08:45.334Z,obsessed
298,R299,2021-07-28T12:08:45.334Z,one
298,R299,2021-07-28T12:08:45.334Z,use
298,R299,2021-07-28T12:08:45.334Z,immediately
298,R299,2021-07-28T12:08:45.334Z,got
298,R299,2021-07-28T12:08:45.334Z,shower
298,R299,2021-07-28T12:08:45.334Z,began
298,R299,2021-07-28T12:08:45.334Z,blow
298,R299,2021-07-28T12:08:45.334Z,drying
298,R299,2021-07-28T12:08:45.334Z,noticed
298,R299,2021-07-28T12:08:45.334Z,hair
298,R299,2021-07-28T12:08:45.334Z,far
298,R299,2021-07-28T12:08:45.334Z,shiny
298,R299,2021-07-28T12:08:45.334Z,usual
298,R299,2021-07-28T12:08:45.334Z,woke
298,R299,2021-07-28T12:08:45.334Z,next
298,R299,2021-07-28T12:08:45.334Z,morning
298,R299,2021-07-28T12:08:45.334Z,hair
298,R299,2021-07-28T12:08:45.334Z,unbelievably
298,R299,2021-07-28T12:08:45.334Z,soft
298,R299,2021-07-28T12:08:45.334Z,manageable
298,R299,2021-07-28T12:08:45.334Z,couldnt
298,R299,2021-07-28T12:08:45.334Z,feel
298,R299,2021-07-28T12:08:45.334Z,split
298,R299,2021-07-28T12:08:45.334Z,ends
298,R299,2021-07-28T12:08:45.334Z,please
298,R299,2021-07-28T12:08:45.334Z,get
298,R299,2021-07-28T12:08:45.334Z,doesnt
298,R299,2021-07-28T12:08:45.334Z,make
298,R299,2021-07-28T12:08:45.334Z,hair
298,R299,2021-07-28T12:08:45.334Z,heavy
298,R299,2021-07-28T12:08:45.334Z,greasy
298,R299,2021-07-28T12:08:45.334Z,soft
298,R299,2021-07-28T12:08:45.334Z,manageable
299,R300,2021-07-28T12:08:45.334Z,began
299,R300,2021-07-28T12:08:45.334Z,using
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,mask
299,R300,2021-07-28T12:08:45.334Z,replacement
299,R300,2021-07-28T12:08:45.334Z,conditioner
299,R300,2021-07-28T12:08:45.334Z,month
299,R300,2021-07-28T12:08:45.334Z,ago
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,never
299,R300,2021-07-28T12:08:45.334Z,better
299,R300,2021-07-28T12:08:45.334Z,years
299,R300,2021-07-28T12:08:45.334Z,heat
299,R300,2021-07-28T12:08:45.334Z,damage
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,lacked
299,R300,2021-07-28T12:08:45.334Z,shine
299,R300,2021-07-28T12:08:45.334Z,bounce
299,R300,2021-07-28T12:08:45.334Z,ive
299,R300,2021-07-28T12:08:45.334Z,tried
299,R300,2021-07-28T12:08:45.334Z,multiple
299,R300,2021-07-28T12:08:45.334Z,brand
299,R300,2021-07-28T12:08:45.334Z,name
299,R300,2021-07-28T12:08:45.334Z,conditioners
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,masks
299,R300,2021-07-28T12:08:45.334Z,oils
299,R300,2021-07-28T12:08:45.334Z,nothing
299,R300,2021-07-28T12:08:45.334Z,really
299,R300,2021-07-28T12:08:45.334Z,worked
299,R300,2021-07-28T12:08:45.334Z,product
299,R300,2021-07-28T12:08:45.334Z,allowed
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,gain
299,R300,2021-07-28T12:08:45.334Z,shine
299,R300,2021-07-28T12:08:45.334Z,thickness
299,R300,2021-07-28T12:08:45.334Z,length
299,R300,2021-07-28T12:08:45.334Z,without
299,R300,2021-07-28T12:08:45.334Z,weighing
299,R300,2021-07-28T12:08:45.334Z,also
299,R300,2021-07-28T12:08:45.334Z,noticed
299,R300,2021-07-28T12:08:45.334Z,hair
299,R300,2021-07-28T12:08:45.334Z,fall
299,R300,2021-07-28T12:08:45.334Z,also
299,R300,2021-07-28T12:08:45.334Z,decreased
299,R300,2021-07-28T12:08:45.334Z,since
299,R300,2021-07-28T12:08:45.334Z,added
299,R300,2021-07-28T12:08:45.334Z,routine
299,R300,2021-07-28T12:08:45.334Z,smell
299,R300,2021-07-28T12:08:45.334Z,also
299,R300,2021-07-28T12:08:45.334Z,delightful
300,R301,2021-07-21T06:16:16.057Z,normally
300,R301,2021-07-21T06:16:16.057Z,use
300,R301,2021-07-21T06:16:16.057Z,hair
300,R301,2021-07-21T06:16:16.057Z,mask
300,R301,2021-07-21T06:16:16.057Z,got
300,R301,2021-07-21T06:16:16.057Z,sample
300,R301,2021-07-21T06:16:16.057Z,loved
300,R301,2021-07-21T06:16:16.057Z,much
300,R301,2021-07-21T06:16:16.057Z,bought
300,R301,2021-07-21T06:16:16.057Z,full
300,R301,2021-07-21T06:16:16.057Z,size
301,R302,2021-07-21T06:16:16.057Z,product
301,R302,2021-07-21T06:16:16.057Z,amazing
301,R302,2021-07-21T06:16:16.057Z,use
301,R302,2021-07-21T06:16:16.057Z,hair
301,R302,2021-07-21T06:16:16.057Z,mask
301,R302,2021-07-21T06:16:16.057Z,instead
301,R302,2021-07-21T06:16:16.057Z,conditioner
301,R302,2021-07-21T06:16:16.057Z,makes
301,R302,2021-07-21T06:16:16.057Z,hair
301,R302,2021-07-21T06:16:16.057Z,feel
301,R302,2021-07-21T06:16:16.057Z,soft
301,R302,2021-07-21T06:16:16.057Z,doesnt
301,R302,2021-07-21T06:16:16.057Z,leave
301,R302,2021-07-21T06:16:16.057Z,greasy
301,R302,2021-07-21T06:16:16.057Z,feeling
301,R302,2021-07-21T06:16:16.057Z,done
301,R302,2021-07-21T06:16:16.057Z,drying
301,R302,2021-07-21T06:16:16.057Z,definitely
301,R302,2021-07-21T06:16:16.057Z,worth
301,R302,2021-07-21T06:16:16.057Z,money
302,R303,2021-07-21T06:16:16.057Z,got
302,R303,2021-07-21T06:16:16.057Z,birthday
302,R303,2021-07-21T06:16:16.057Z,bundle
302,R303,2021-07-21T06:16:16.057Z,thing
302,R303,2021-07-21T06:16:16.057Z,sephora
302,R303,2021-07-21T06:16:16.057Z,curly
302,R303,2021-07-21T06:16:16.057Z,wavy
302,R303,2021-07-21T06:16:16.057Z,slightly
302,R303,2021-07-21T06:16:16.057Z,damaged
302,R303,2021-07-21T06:16:16.057Z,hair
302,R303,2021-07-21T06:16:16.057Z,coloring
302,R303,2021-07-21T06:16:16.057Z,stuff
302,R303,2021-07-21T06:16:16.057Z,amazing
302,R303,2021-07-21T06:16:16.057Z,hair
302,R303,2021-07-21T06:16:16.057Z,gave
302,R303,2021-07-21T06:16:16.057Z,shine
302,R303,2021-07-21T06:16:16.057Z,brought
302,R303,2021-07-21T06:16:16.057Z,back
302,R303,2021-07-21T06:16:16.057Z,life
302,R303,2021-07-21T06:16:16.057Z,one
302,R303,2021-07-21T06:16:16.057Z,tip
302,R303,2021-07-21T06:16:16.057Z,use
302,R303,2021-07-21T06:16:16.057Z,bit
302,R303,2021-07-21T06:16:16.057Z,dont
302,R303,2021-07-21T06:16:16.057Z,go
302,R303,2021-07-21T06:16:16.057Z,board
302,R303,2021-07-21T06:16:16.057Z,otherwise
302,R303,2021-07-21T06:16:16.057Z,might
302,R303,2021-07-21T06:16:16.057Z,weigh
302,R303,2021-07-21T06:16:16.057Z,hair
302,R303,2021-07-21T06:16:16.057Z,bit
302,R303,2021-07-21T06:16:16.057Z,definitely
302,R303,2021-07-21T06:16:16.057Z,would
302,R303,2021-07-21T06:16:16.057Z,recommend
303,R304,2021-07-21T06:16:16.057Z,product
303,R304,2021-07-21T06:16:16.057Z,worked
303,R304,2021-07-21T06:16:16.057Z,well
303,R304,2021-07-21T06:16:16.057Z,recommend
303,R304,2021-07-21T06:16:16.057Z,anyone
303,R304,2021-07-21T06:16:16.057Z,looking
303,R304,2021-07-21T06:16:16.057Z,soft
303,R304,2021-07-21T06:16:16.057Z,vibrant
303,R304,2021-07-21T06:16:16.057Z,afterglow
303,R304,2021-07-21T06:16:16.057Z,something
303,R304,2021-07-21T06:16:16.057Z,use
303,R304,2021-07-21T06:16:16.057Z,often
303,R304,2021-07-21T06:16:16.057Z,worth
303,R304,2021-07-21T06:16:16.057Z,every
303,R304,2021-07-21T06:16:16.057Z,time
304,R305,2021-07-21T06:16:16.057Z,ive
304,R305,2021-07-21T06:16:16.057Z,tried
304,R305,2021-07-21T06:16:16.057Z,many
304,R305,2021-07-21T06:16:16.057Z,samples
304,R305,2021-07-21T06:16:16.057Z,conditioner
304,R305,2021-07-21T06:16:16.057Z,finally
304,R305,2021-07-21T06:16:16.057Z,bullet
304,R305,2021-07-21T06:16:16.057Z,ordered
304,R305,2021-07-21T06:16:16.057Z,full
304,R305,2021-07-21T06:16:16.057Z,size
304,R305,2021-07-21T06:16:16.057Z,great
304,R305,2021-07-21T06:16:16.057Z,product
304,R305,2021-07-21T06:16:16.057Z,dont
304,R305,2021-07-21T06:16:16.057Z,need
304,R305,2021-07-21T06:16:16.057Z,ton
304,R305,2021-07-21T06:16:16.057Z,coat
304,R305,2021-07-21T06:16:16.057Z,hair
304,R305,2021-07-21T06:16:16.057Z,leaves
304,R305,2021-07-21T06:16:16.057Z,hair
304,R305,2021-07-21T06:16:16.057Z,feeling
304,R305,2021-07-21T06:16:16.057Z,soft
304,R305,2021-07-21T06:16:16.057Z,healthy
305,R306,2021-07-21T06:16:16.057Z,works
305,R306,2021-07-21T06:16:16.057Z,well
305,R306,2021-07-21T06:16:16.057Z,fine
305,R306,2021-07-21T06:16:16.057Z,hair
305,R306,2021-07-21T06:16:16.057Z,doesnt
305,R306,2021-07-21T06:16:16.057Z,weight
306,R307,2021-07-21T06:16:16.057Z,use
306,R307,2021-07-21T06:16:16.057Z,week
306,R307,2021-07-21T06:16:16.057Z,smell
306,R307,2021-07-21T06:16:16.057Z,amazing
306,R307,2021-07-21T06:16:16.057Z,cant
306,R307,2021-07-21T06:16:16.057Z,wait
306,R307,2021-07-21T06:16:16.057Z,try
306,R307,2021-07-21T06:16:16.057Z,rest
306,R307,2021-07-21T06:16:16.057Z,line
307,R308,2021-07-21T06:16:16.057Z,absolutely
307,R308,2021-07-21T06:16:16.057Z,purchase
308,R309,2021-07-21T06:16:16.057Z,hair
308,R309,2021-07-21T06:16:16.057Z,mask
308,R309,2021-07-21T06:16:16.057Z,amazing
308,R309,2021-07-21T06:16:16.057Z,damaged
308,R309,2021-07-21T06:16:16.057Z,hair
308,R309,2021-07-21T06:16:16.057Z,bleached
308,R309,2021-07-21T06:16:16.057Z,damaged
308,R309,2021-07-21T06:16:16.057Z,hair
308,R309,2021-07-21T06:16:16.057Z,every
308,R309,2021-07-21T06:16:16.057Z,use
308,R309,2021-07-21T06:16:16.057Z,product
308,R309,2021-07-21T06:16:16.057Z,gets
308,R309,2021-07-21T06:16:16.057Z,better
308,R309,2021-07-21T06:16:16.057Z,better
308,R309,2021-07-21T06:16:16.057Z,best
308,R309,2021-07-21T06:16:16.057Z,leave
308,R309,2021-07-21T06:16:16.057Z,mask
308,R309,2021-07-21T06:16:16.057Z,ever
308,R309,2021-07-21T06:16:16.057Z,tried
308,R309,2021-07-21T06:16:16.057Z,purchase
309,R310,2021-07-21T06:16:16.057Z,defined
309,R310,2021-07-21T06:16:16.057Z,defined
309,R310,2021-07-21T06:16:16.057Z,defined
309,R310,2021-07-21T06:16:16.057Z,hair
309,R310,2021-07-21T06:16:16.057Z,felt
309,R310,2021-07-21T06:16:16.057Z,looked
309,R310,2021-07-21T06:16:16.057Z,refreshed
309,R310,2021-07-21T06:16:16.057Z,mask
309,R310,2021-07-21T06:16:16.057Z,didnt
309,R310,2021-07-21T06:16:16.057Z,even
309,R310,2021-07-21T06:16:16.057Z,put
309,R310,2021-07-21T06:16:16.057Z,product
309,R310,2021-07-21T06:16:16.057Z,hair
309,R310,2021-07-21T06:16:16.057Z,immediately
309,R310,2021-07-21T06:16:16.057Z,curls
309,R310,2021-07-21T06:16:16.057Z,looked
309,R310,2021-07-21T06:16:16.057Z,like
309,R310,2021-07-21T06:16:16.057Z,already
309,R310,2021-07-21T06:16:16.057Z,styled
309,R310,2021-07-21T06:16:16.057Z,love
309,R310,2021-07-21T06:16:16.057Z,stuff
310,R311,2021-07-11T12:32:17.687Z,mix
310,R311,2021-07-11T12:32:17.687Z,hair
310,R311,2021-07-11T12:32:17.687Z,high
310,R311,2021-07-11T12:32:17.687Z,porosity
310,R311,2021-07-11T12:32:17.687Z,high
310,R311,2021-07-11T12:32:17.687Z,density
310,R311,2021-07-11T12:32:17.687Z,hair
310,R311,2021-07-11T12:32:17.687Z,doesnt
310,R311,2021-07-11T12:32:17.687Z,usually
310,R311,2021-07-11T12:32:17.687Z,soak
310,R311,2021-07-11T12:32:17.687Z,lot
310,R311,2021-07-11T12:32:17.687Z,protein
310,R311,2021-07-11T12:32:17.687Z,masks
310,R311,2021-07-11T12:32:17.687Z,usually
310,R311,2021-07-11T12:32:17.687Z,sit
310,R311,2021-07-11T12:32:17.687Z,top
310,R311,2021-07-11T12:32:17.687Z,hair
310,R311,2021-07-11T12:32:17.687Z,leave
310,R311,2021-07-11T12:32:17.687Z,hair
310,R311,2021-07-11T12:32:17.687Z,feeling
310,R311,2021-07-11T12:32:17.687Z,like
310,R311,2021-07-11T12:32:17.687Z,theres
310,R311,2021-07-11T12:32:17.687Z,residue
310,R311,2021-07-11T12:32:17.687Z,mask
310,R311,2021-07-11T12:32:17.687Z,instantly
310,R311,2021-07-11T12:32:17.687Z,melts
310,R311,2021-07-11T12:32:17.687Z,tangles
310,R311,2021-07-11T12:32:17.687Z,hair
310,R311,2021-07-11T12:32:17.687Z,soaks
310,R311,2021-07-11T12:32:17.687Z,like
310,R311,2021-07-11T12:32:17.687Z,water
310,R311,2021-07-11T12:32:17.687Z,great
310,R311,2021-07-11T12:32:17.687Z,slip
310,R311,2021-07-11T12:32:17.687Z,detangling
310,R311,2021-07-11T12:32:17.687Z,best
310,R311,2021-07-11T12:32:17.687Z,part
310,R311,2021-07-11T12:32:17.687Z,little
310,R311,2021-07-11T12:32:17.687Z,goes
310,R311,2021-07-11T12:32:17.687Z,long
310,R311,2021-07-11T12:32:17.687Z,way
310,R311,2021-07-11T12:32:17.687Z,im
310,R311,2021-07-11T12:32:17.687Z,able
310,R311,2021-07-11T12:32:17.687Z,get
310,R311,2021-07-11T12:32:17.687Z,uses
310,R311,2021-07-11T12:32:17.687Z,jar
310,R311,2021-07-11T12:32:17.687Z,never
310,R311,2021-07-11T12:32:17.687Z,happened
310,R311,2021-07-11T12:32:17.687Z,another
310,R311,2021-07-11T12:32:17.687Z,mask
310,R311,2021-07-11T12:32:17.687Z,notice
310,R311,2021-07-11T12:32:17.687Z,immediate
310,R311,2021-07-11T12:32:17.687Z,difference
310,R311,2021-07-11T12:32:17.687Z,wash
310,R311,2021-07-11T12:32:17.687Z,leave
310,R311,2021-07-11T12:32:17.687Z,hour
310,R311,2021-07-11T12:32:17.687Z,curls
310,R311,2021-07-11T12:32:17.687Z,much
310,R311,2021-07-11T12:32:17.687Z,springy
310,R311,2021-07-11T12:32:17.687Z,healthy
311,R312,2021-07-11T12:32:17.687Z,mask
311,R312,2021-07-11T12:32:17.687Z,okay
311,R312,2021-07-11T12:32:17.687Z,didnt
311,R312,2021-07-11T12:32:17.687Z,major
311,R312,2021-07-11T12:32:17.687Z,results
311,R312,2021-07-11T12:32:17.687Z,hair
311,R312,2021-07-11T12:32:17.687Z,felt
311,R312,2021-07-11T12:32:17.687Z,bit
311,R312,2021-07-11T12:32:17.687Z,softer
311,R312,2021-07-11T12:32:17.687Z,appreciated
311,R312,2021-07-11T12:32:17.687Z,product
311,R312,2021-07-11T12:32:17.687Z,didnt
311,R312,2021-07-11T12:32:17.687Z,weigh
311,R312,2021-07-11T12:32:17.687Z,hair
312,R313,2021-07-11T12:32:17.687Z,usually
312,R313,2021-07-11T12:32:17.687Z,rave
312,R313,2021-07-11T12:32:17.687Z,products
312,R313,2021-07-11T12:32:17.687Z,dont
312,R313,2021-07-11T12:32:17.687Z,get
312,R313,2021-07-11T12:32:17.687Z,wrong
312,R313,2021-07-11T12:32:17.687Z,one
312,R313,2021-07-11T12:32:17.687Z,good
312,R313,2021-07-11T12:32:17.687Z,expecting
312,R313,2021-07-11T12:32:17.687Z,little
312,R313,2021-07-11T12:32:17.687Z,hydrating
312,R313,2021-07-11T12:32:17.687Z,little
312,R313,2021-07-11T12:32:17.687Z,slip
312,R313,2021-07-11T12:32:17.687Z,would
312,R313,2021-07-11T12:32:17.687Z,still
312,R313,2021-07-11T12:32:17.687Z,buy
312,R313,2021-07-11T12:32:17.687Z,though
312,R313,2021-07-11T12:32:17.687Z,still
312,R313,2021-07-11T12:32:17.687Z,recommend
313,R314,2021-07-11T12:32:17.687Z,literally
313,R314,2021-07-11T12:32:17.687Z,favorite
313,R314,2021-07-11T12:32:17.687Z,mask
313,R314,2021-07-11T12:32:17.687Z,leave
313,R314,2021-07-11T12:32:17.687Z,hour
313,R314,2021-07-11T12:32:17.687Z,abs
313,R314,2021-07-11T12:32:17.687Z,love
313,R314,2021-07-11T12:32:17.687Z,makes
313,R314,2021-07-11T12:32:17.687Z,hair
313,R314,2021-07-11T12:32:17.687Z,feel
313,R314,2021-07-11T12:32:17.687Z,curls
313,R314,2021-07-11T12:32:17.687Z,feel
313,R314,2021-07-11T12:32:17.687Z,super
313,R314,2021-07-11T12:32:17.687Z,soft
313,R314,2021-07-11T12:32:17.687Z,hydrated
313,R314,2021-07-11T12:32:17.687Z,also
313,R314,2021-07-11T12:32:17.687Z,love
313,R314,2021-07-11T12:32:17.687Z,brand
313,R314,2021-07-11T12:32:17.687Z,black
